l_gf,l_gc,l_ppg,l_pos,l_xg,v_gf,v_gc,v_ppg,v_pos,v_xg,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count
1.4,1.2,1.0,47.6,1.448,1.8,1.8,1.4,55.6,0.986,0,1.0,1.0,0,2.0,0.0,3.0,7.0
0.2,2.0,0.6,51.0,1.066,0.8,0.8,1.2,45.2,0.8640000000000001,0,1.0,1.0,2,0.0,1.0,6.0,0.0
2.4,0.0,3.0,63.8,1.206,1.2,1.8,1.4,47.8,0.8940000000000001,0,1.0,1.0,0,2.0,1.0,7.0,2.0
0.4,1.2,0.4,42.4,0.8379999999999999,1.2,1.0,1.6,48.8,1.034,0,1.0,1.0,1,2.0,2.0,2.0,0.0
1.4,1.6,1.4,48.0,1.4380000000000002,1.4,1.2,1.4,41.6,1.27,0,1.0,1.0,2,0.0,1.0,8.0,6.0
1.6,1.4,1.4,55.0,1.672,1.0,1.6,1.0,47.4,1.4780000000000002,0,1.0,1.0,2,0.0,1.0,8.0,8.0
1.6,1.4,1.0,57.6,1.332,1.6,2.4,0.4,43.6,1.6780000000000002,0,1.0,1.0,0,4.0,1.0,4.0,2.0
1.6,1.4,1.6,48.2,1.08,0.2,1.6,0.6,55.8,1.002,0,1.0,1.0,0,2.0,0.0,9.0,1.0
1.2,0.2,2.6,56.6,0.828,1.0,1.6,0.8,51.6,1.09,0,1.0,1.0,0,2.0,0.0,4.0,0.0
0.8,0.6,1.6,44.0,0.9620000000000001,1.6,1.6,1.6,45.2,1.1280000000000001,0,1.0,1.0,2,0.0,1.0,5.0,2.0
1.8,2.8,0.4,39.0,1.4140000000000001,1.6,0.8,1.6,43.0,1.246,0,1.0,1.0,0,2.0,1.0,3.0,2.0
1.6,1.8,1.4,55.0,1.016,2.0,0.2,3.0,66.0,1.0,0,1.0,1.0,0,3.0,0.0,2.0,6.0
2.4,1.6,1.4,61.6,1.1640000000000001,1.0,1.6,0.8,56.4,1.0,0,1.0,1.0,2,0.0,2.0,2.0,3.0
1.0,2.2,0.8,43.8,0.874,0.8,1.2,0.6,47.0,0.968,0,1.0,1.0,0,3.0,2.0,6.0,2.0
1.2,1.0,1.4,43.0,1.1460000000000001,1.2,0.8,1.6,47.2,1.328,0,1.0,1.0,0,2.0,0.0,2.0,10.0
1.6,0.2,3.0,61.6,0.974,2.2,1.6,1.4,55.6,1.0,0,1.0,1.0,0,1.0,0.0,3.0,2.0
1.0,1.4,0.8,48.6,1.09,1.8,1.2,2.0,47.0,1.0,0,1.0,1.0,0,2.0,1.0,9.0,4.0
0.8,0.8,1.4,47.4,0.9620000000000001,2.0,1.2,2.0,47.8,1.016,0,1.0,1.0,0,2.0,0.0,2.0,5.0
1.2,0.8,2.4,66.8,1.0,1.8,1.2,2.2,44.0,0.984,0,1.0,1.0,0,1.0,0.0,12.0,4.0
1.2,1.2,1.0,43.0,1.246,1.0,1.6,0.4,43.2,0.968,0,1.0,1.0,0,2.0,0.0,3.0,2.0
0.6,1.0,1.0,51.8,1.328,1.4,1.8,0.8,51.0,1.0,0,1.0,1.0,2,0.0,2.0,12.0,3.0
1.4,1.6,1.2,58.6,1.0,1.6,1.8,1.4,46.4,0.874,0,1.0,1.0,0,3.0,1.0,9.0,3.0
1.4,0.2,3.0,61.0,1.06,1.4,0.8,1.8,44.6,1.1460000000000001,0,1.0,1.0,0,2.0,1.0,5.0,2.0
0.2,1.2,0.6,57.2,1.002,1.6,2.4,0.8,39.6,1.4140000000000001,0,1.0,1.0,0,4.0,1.0,6.0,5.0
2.0,1.4,2.0,49.2,1.092,1.4,1.2,1.6,44.8,0.9879999999999999,0,1.0,1.0,2,0.0,1.0,7.0,4.0
1.4,2.0,1.2,42.8,0.892,1.6,0.4,3.0,63.0,1.06,0,1.0,1.0,2,1.0,2.0,4.0,2.0
1.0,0.6,2.0,42.8,0.9879999999999999,1.6,0.4,3.0,65.6,1.06,0,1.0,1.0,2,0.0,1.0,0.0,3.0
0.4,1.2,0.8,50.6,1.328,1.0,0.4,2.0,48.4,1.184,0,1.0,1.0,2,1.0,3.0,3.0,2.0
1.6,1.2,1.4,49.8,1.0,1.0,0.8,2.4,67.6,1.0,0,1.0,1.0,2,1.0,2.0,3.0,8.0
1.2,0.8,1.4,43.4,1.064,1.6,0.4,3.0,70.4,1.0,0,1.0,1.0,2,2.0,3.0,3.0,4.0
1.6,1.4,1.4,46.6,1.512,0.8,1.4,0.6,54.2,0.966,0,1.0,1.0,0,4.0,1.0,8.0,3.0
0.8,0.6,1.8,39.4,0.9879999999999999,2.0,1.4,1.8,63.4,1.0,0,1.0,1.0,2,0.0,2.0,1.0,6.0
1.4,0.8,1.8,41.0,1.1460000000000001,1.4,2.4,0.6,40.2,1.0,0,1.0,1.0,2,0.0,2.0,3.0,3.0
1.0,1.8,0.4,44.4,1.0,0.8,1.4,0.8,52.0,1.234,0,1.0,1.0,0,2.0,0.0,5.0,2.0
1.6,2.8,0.8,43.4,1.3820000000000001,1.6,1.4,1.4,48.2,1.092,0,1.0,1.0,2,3.0,5.0,11.0,4.0
2.0,0.8,2.4,63.4,1.0,1.4,1.2,1.2,42.2,1.0,0,1.0,1.0,2,2.0,3.0,7.0,7.0
2.0,1.6,1.4,50.0,1.092,1.6,1.8,1.2,38.6,1.0,0,1.0,1.0,0,1.0,0.0,8.0,1.0
1.2,0.8,1.8,40.4,1.0,1.8,3.4,0.6,44.8,1.0,0,1.0,1.0,0,4.0,1.0,9.0,5.0
1.4,1.6,1.0,48.4,1.0,0.4,0.8,1.2,38.6,1.0,0,1.0,1.0,1,0.0,0.0,8.0,5.0
0.4,1.4,0.6,50.0,1.144,0.6,1.6,0.8,46.6,1.0,0,1.0,1.0,0,3.0,1.0,8.0,2.0
1.0,2.0,0.6,50.8,1.0,1.4,1.2,1.2,47.4,1.0,0,1.0,1.0,1,2.0,2.0,6.0,5.0
1.8,0.8,3.0,69.8,1.0,2.0,1.2,1.8,50.0,1.512,0,1.0,1.0,0,3.0,0.0,8.0,3.0
1.4,0.4,2.4,48.8,1.222,1.2,1.0,2.4,65.6,1.0,0,1.0,1.0,2,1.0,4.0,3.0,10.0
1.4,1.6,1.2,48.0,1.512,1.8,1.0,1.8,63.2,1.0,0,1.0,1.0,0,2.0,0.0,3.0,3.0
1.0,1.4,0.8,44.6,1.0,1.2,1.4,1.0,52.0,1.0,0,1.0,1.0,2,1.0,2.0,5.0,3.0
2.0,1.4,1.8,43.8,1.0,1.6,1.0,1.8,43.2,1.0,0,1.0,1.0,0,2.0,0.0,4.0,7.0
0.6,2.0,0.6,41.4,1.0,1.4,2.0,0.8,47.2,1.0,0,1.0,1.0,2,0.0,3.0,2.0,6.0
0.2,0.8,0.8,39.2,1.0,1.0,1.4,1.2,52.0,1.144,0,1.0,1.0,0,3.0,0.0,1.0,5.0
1.4,1.6,1.2,42.2,1.0,1.4,1.2,1.8,48.4,1.222,0,1.0,1.0,0,1.0,0.0,10.0,2.0
1.8,1.2,2.4,63.6,1.0,1.8,1.2,1.8,51.6,1.092,0,1.0,1.0,1,1.0,1.0,9.0,9.0
1.6,3.6,0.6,47.0,1.0,2.2,0.8,3.0,69.4,1.0,0,1.0,1.0,1,1.0,1.0,0.0,6.0
1.8,1.2,1.8,43.4,1.512,1.2,1.2,1.4,49.0,1.0,0,1.0,1.0,2,0.0,3.0,6.0,4.0
2.0,1.4,1.8,46.6,1.0,1.0,1.8,1.2,51.6,1.144,0,1.0,1.0,0,2.0,1.0,2.0,5.0
0.4,2.6,0.0,42.8,1.0,1.0,1.2,1.2,42.6,1.0,0,1.0,1.0,1,0.0,0.0,13.0,2.0
1.6,1.2,2.0,60.6,1.0,1.2,1.4,1.2,50.2,1.222,0,1.0,1.0,0,5.0,0.0,15.0,2.0
0.0,0.0,0.0,0.0,0.0,2.0,0.8,2.6,69.0,1.0,0,1.0,1.0,2,1.0,3.0,5.0,5.0
0.0,0.0,0.0,0.0,0.0,1.6,1.4,1.4,48.8,1.092,0,1.0,1.0,1,1.0,1.0,5.0,3.0
1.2,1.4,0.8,50.0,1.0,1.4,1.4,1.2,43.4,1.0,0,1.0,1.0,0,3.0,1.0,3.0,8.0
0.8,0.6,1.4,40.4,1.0,1.8,1.2,1.8,63.8,1.0,0,1.0,1.0,0,4.0,0.0,1.0,4.0
1.4,2.0,1.2,61.0,1.0,2.2,1.2,2.4,48.4,1.45,0,1.0,1.0,2,0.0,3.0,7.0,6.0
1.2,2.0,0.6,43.0,1.0,1.2,1.8,1.2,50.6,1.588,0,1.0,1.0,0,4.0,2.0,5.0,6.0
1.4,0.6,2.0,46.6,1.342,1.8,1.4,1.4,54.6,1.0,0,1.0,1.0,0,1.0,0.0,6.0,2.0
1.2,2.2,1.2,44.2,1.1199999999999999,1.0,1.0,1.0,58.0,1.78,0,1.0,1.0,1,1.0,1.0,6.0,2.0
0.8,0.6,1.4,45.0,0.9099999999999999,1.6,1.2,1.6,48.4,1.06,0,1.0,1.0,0,4.0,0.0,5.0,1.0
1.2,1.8,1.2,52.8,1.4,1.0,3.0,0.0,41.0,1.0,0,1.0,1.0,0,3.0,1.0,4.0,3.0
2.6,0.6,2.6,60.6,1.8960000000000001,1.4,0.6,1.4,41.0,1.0,0,1.0,1.0,0,1.0,0.0,7.0,7.0
2.2,0.8,2.6,66.4,1.0,0.4,2.2,0.2,42.8,1.2120000000000002,0,1.0,1.0,2,0.0,1.0,6.0,2.0
1.0,1.0,1.0,50.0,1.67,1.6,0.2,2.6,44.2,1.5219999999999998,0,1.0,1.0,2,1.0,2.0,8.0,3.0
1.0,3.0,0.0,47.0,1.0,0.8,2.4,0.6,56.4,1.0,0,1.0,1.0,0,1.0,0.0,8.0,1.0
2.4,1.2,2.4,49.8,1.45,1.8,2.0,1.2,46.2,1.0,0,1.0,1.0,2,0.0,2.0,3.0,2.0
1.4,1.6,0.8,56.0,0.9620000000000001,1.6,2.2,1.2,52.0,1.076,0,1.0,1.0,0,1.0,0.0,4.0,2.0
1.6,1.8,1.6,48.6,1.06,1.0,2.4,0.8,46.6,1.2,0,1.0,1.0,2,1.0,2.0,10.0,2.0
1.4,0.2,2.0,48.4,0.9099999999999999,2.0,1.0,2.0,66.0,1.0,0,1.0,1.0,0,2.0,1.0,2.0,7.0
1.4,1.8,1.2,51.0,1.2559999999999998,2.6,0.6,2.6,58.8,1.8960000000000001,0,1.0,1.0,0,2.0,1.0,2.0,11.0
1.4,0.6,1.4,44.0,1.0,0.6,1.8,0.8,40.6,1.2120000000000002,0,1.0,1.0,1,2.0,2.0,3.0,1.0
1.8,0.6,1.6,46.0,1.0,1.4,0.4,2.0,45.8,0.9099999999999999,0,1.0,1.0,0,1.0,0.0,10.0,3.0
0.8,2.4,0.8,41.6,1.2,1.4,1.2,1.4,59.2,0.9620000000000001,0,1.0,1.0,1,1.0,1.0,6.0,0.0
0.8,2.2,0.6,47.8,1.076,2.0,1.0,2.4,57.0,1.45,0,1.0,1.0,2,1.0,3.0,3.0,1.0
2.2,1.6,1.8,41.4,1.0,1.0,1.3333333333333333,0.6666666666666666,51.666666666666664,1.4466666666666665,0,1.0,1.0,0,3.0,1.0,6.0,6.0
1.6,0.4,2.6,42.4,1.5219999999999998,1.8,1.6,1.8,50.0,1.2559999999999998,0,1.0,1.0,1,1.0,1.0,6.0,4.0
0.8,1.6,1.0,42.8,1.2120000000000002,1.0,2.0,1.0,49.333333333333336,1.0,0,1.0,1.0,1,1.0,1.0,9.0,4.0
1.6,1.0,1.4,66.2,1.0,0.8,1.6,1.0,51.6,1.06,0,1.0,1.0,0,2.0,0.0,7.0,2.0
2.0,1.6,1.8,41.4,1.0,2.4,0.8,2.0,59.4,1.8960000000000001,0,1.0,1.0,1,1.0,1.0,2.0,4.0
1.0,1.75,0.5,50.75,1.335,1.4,0.4,2.0,44.8,0.9099999999999999,0,1.0,1.0,2,2.0,3.0,4.0,5.0
0.6,2.0,0.4,49.0,1.06,1.8,0.6,2.6,40.2,1.5219999999999998,0,1.0,1.0,1,0.0,0.0,10.0,2.0
1.0,1.75,1.0,47.0,1.0,2.0,0.6,2.0,50.0,1.0,0,1.0,1.0,0,1.0,0.0,1.0,9.0
2.0,0.8,2.4,58.0,1.45,0.8,1.8,1.0,44.4,1.2,0,1.0,1.0,0,2.0,0.0,5.0,3.0
1.4,1.6,1.4,46.6,1.2559999999999998,0.8,1.2,1.2,48.4,1.2120000000000002,0,1.0,1.0,1,0.0,0.0,2.0,9.0
1.0,2.2,0.6,52.2,1.076,0.4,2.6,0.0,53.6,1.0,0,1.0,1.0,2,0.0,4.0,7.0,2.0
1.4,1.0,1.4,64.8,1.0,2.0,0.8,2.4,60.4,1.45,0,1.0,1.0,1,1.0,1.0,5.0,6.0
0.4,1.8,0.4,54.0,0.99,1.8,0.8,1.6,61.0,1.8960000000000001,0,1.0,1.0,0,2.0,0.0,3.0,6.0
0.8,2.0,0.6,50.4,1.0,1.2,1.0,1.4,57.2,0.9620000000000001,0,1.0,1.0,2,1.0,2.0,4.0,5.0
0.8,2.0,1.0,42.4,1.2,0.6,3.0,0.0,56.2,1.076,0,1.0,1.0,1,1.0,1.0,4.0,6.0
0.8,0.6,1.4,49.8,1.2120000000000002,1.2,2.0,0.4,47.8,1.268,0,1.0,1.0,0,3.0,1.0,4.0,8.0
1.8,0.8,2.0,45.8,0.9099999999999999,1.0,1.4,1.4,45.0,1.0,0,1.0,1.0,0,3.0,1.0,2.0,4.0
1.4,0.4,2.2,39.2,1.6460000000000001,2.2,1.4,2.0,39.2,1.0,0,1.0,1.0,0,2.0,1.0,11.0,3.0
1.4,0.8,1.4,53.8,1.0,1.4,1.0,1.6,45.2,1.2559999999999998,0,1.0,1.0,0,2.0,1.0,1.0,4.0
1.2,0.6,2.2,42.8,1.3039999999999998,2.4,1.0,2.4,47.2,1.0,0,1.0,1.0,1,0.0,0.0,12.0,1.0
1.4,1.0,1.6,45.2,1.0,1.4,0.8,2.0,54.6,0.9620000000000001,0,1.0,1.0,1,1.0,1.0,6.0,6.0
2.2,1.2,2.0,40.6,1.0,1.4,0.8,1.8,48.6,0.9480000000000001,0,1.0,1.0,0,1.0,0.0,3.0,5.0
1.0,1.4,1.4,46.2,1.0,0.6,1.6,0.8,53.6,0.93,0,1.0,1.0,0,2.0,1.0,3.0,4.0
1.8,0.8,2.0,56.8,1.0,1.0,1.0,1.4,56.4,1.0,0,1.0,1.0,0,1.0,0.0,7.0,7.0
1.0,2.0,0.6,47.4,1.0,1.0,1.2,1.2,45.6,1.302,0,1.0,1.0,0,3.0,0.0,4.0,8.0
1.2,2.4,0.2,46.6,1.264,0.8,2.6,0.2,52.6,1.0,0,1.0,1.0,0,2.0,0.0,6.0,3.0
1.6,1.0,1.4,61.4,1.8960000000000001,1.2,1.0,2.0,44.4,1.0,0,1.0,1.0,0,3.0,1.0,3.0,2.0
1.6,0.8,2.0,40.2,1.0,1.6,1.2,1.2,46.4,1.0,0,1.0,1.0,0,2.0,0.0,2.0,4.0
1.6,1.0,2.0,47.8,1.0,1.0,1.0,1.2,46.4,1.0,0,1.0,1.0,2,0.0,1.0,5.0,1.0
1.0,0.8,1.6,52.8,0.9620000000000001,1.4,2.2,0.6,48.6,1.5539999999999998,0,1.0,1.0,0,2.0,1.0,8.0,5.0
0.8,1.2,0.8,53.8,0.93,1.0,1.0,1.4,56.2,1.0,0,1.0,1.0,1,1.0,1.0,4.0,7.0
1.2,1.0,1.2,54.4,0.9480000000000001,1.4,0.8,2.0,56.2,1.0,0,1.0,1.0,0,1.0,0.0,4.0,8.0
0.8,1.6,1.0,44.8,1.0,1.0,0.6,1.8,45.6,1.124,0,1.0,1.0,1,0.0,0.0,3.0,1.0
0.8,0.8,1.4,56.8,1.0,1.6,0.8,2.0,43.0,1.076,0,1.0,1.0,0,1.0,0.0,3.0,4.0
0.4,1.4,0.6,49.0,0.9400000000000001,1.2,1.6,1.4,42.0,1.0,0,1.0,1.0,0,2.0,0.0,3.0,4.0
1.4,0.8,2.2,54.2,1.0,0.8,1.0,1.0,50.4,0.93,0,1.0,1.0,0,6.0,0.0,8.0,5.0
0.8,0.8,1.2,46.8,1.0,1.4,2.2,0.6,43.8,1.5539999999999998,0,1.0,1.0,0,3.0,1.0,7.0,10.0
1.4,1.0,1.4,61.0,1.0,0.6,0.4,1.4,45.2,1.1320000000000001,0,1.0,1.0,0,2.0,0.0,1.0,4.0
1.0,0.6,1.6,53.6,0.9480000000000001,0.4,2.2,0.2,50.0,0.874,0,1.0,1.0,1,2.0,2.0,2.0,2.0
1.4,0.6,2.0,52.8,1.0,1.2,1.2,1.4,59.6,1.0,0,1.0,1.0,2,2.0,3.0,4.0,5.0
1.2,1.0,1.4,52.4,1.0,1.6,1.0,1.2,49.2,1.062,0,1.0,1.0,0,2.0,1.0,4.0,10.0
1.4,2.2,0.6,42.2,1.5539999999999998,1.2,0.8,1.4,60.4,1.0,0,1.0,1.0,0,1.0,0.0,5.0,6.0
1.8,1.2,1.2,52.6,1.062,1.2,0.8,1.6,48.6,1.0,0,1.0,1.0,2,0.0,1.0,8.0,5.0
0.8,1.8,1.0,49.8,0.93,1.2,1.0,1.4,55.8,1.0,0,1.0,1.0,2,1.0,2.0,4.0,4.0
1.6,1.6,1.4,57.4,1.0,2.4,0.8,2.2,54.4,1.0,0,1.0,1.0,0,1.0,0.0,5.0,0.0
0.4,0.6,1.2,44.2,1.1320000000000001,1.2,0.8,1.6,53.4,0.9480000000000001,0,1.0,1.0,0,2.0,0.0,9.0,1.0
0.8,2.4,0.4,50.2,0.874,1.6,1.0,2.0,51.8,1.0,0,1.0,1.0,0,3.0,0.0,2.0,1.0
1.0,0.8,1.4,42.0,1.076,1.0,1.8,1.2,44.2,1.0,0,1.0,1.0,0,2.0,1.0,8.0,5.0
0.6,1.2,1.0,48.0,0.9400000000000001,0.8,0.8,1.4,55.4,1.0,0,1.0,1.0,1,1.0,1.0,6.0,2.0
1.0,0.8,1.6,51.4,1.064,0.8,0.6,1.6,44.8,1.008,0,1.0,1.0,2,0.0,1.0,2.0,1.0
1.4,0.8,2.0,47.2,1.0,1.2,0.8,1.8,45.2,1.076,0,1.0,1.0,2,0.0,1.0,5.0,4.0
1.2,1.2,1.4,56.0,0.9480000000000001,2.2,0.8,2.0,52.6,1.0,0,1.0,1.0,0,2.0,0.0,2.0,8.0
1.2,1.6,1.2,41.8,1.5539999999999998,1.2,1.2,1.4,53.4,1.0,0,1.0,1.0,2,0.0,1.0,2.0,7.0
1.6,1.2,2.0,58.2,1.0,1.0,1.2,1.4,53.2,1.0,0,1.0,1.0,0,5.0,1.0,8.0,9.0
1.0,1.4,0.6,55.0,1.062,1.0,2.2,0.8,45.0,1.0,0,1.0,1.0,2,0.0,3.0,6.0,7.0
1.2,0.8,1.4,60.4,1.0,0.8,1.0,1.2,53.2,1.074,0,1.0,1.0,1,2.0,2.0,11.0,3.0
1.0,2.2,0.6,47.2,1.0,1.2,1.8,1.0,44.6,0.874,0,1.0,1.0,0,2.0,1.0,4.0,1.0
1.0,1.2,1.2,42.8,1.402,2.4,1.2,2.4,55.4,1.0,0,1.0,1.0,0,2.0,0.0,3.0,5.0
1.2,2.2,0.8,47.0,1.0,1.2,0.6,2.0,53.2,1.0,0,1.0,1.0,1,2.0,2.0,12.0,3.0
1.4,0.8,1.6,59.6,1.0,0.8,1.6,0.6,54.8,1.062,0,1.0,1.0,0,4.0,1.0,5.0,5.0
0.6,0.4,1.6,42.4,1.008,1.2,1.0,1.8,53.2,1.0,0,1.0,1.0,1,0.0,0.0,7.0,6.0
1.0,1.2,1.2,51.0,1.074,1.0,1.0,1.4,53.6,1.0,0,1.0,1.0,2,0.0,1.0,6.0,3.0
1.8,1.0,1.4,55.6,1.0,1.2,1.8,1.2,51.0,1.0,0,1.0,1.0,2,1.0,3.0,11.0,1.0
1.4,1.4,1.0,40.6,0.874,0.6,0.8,1.0,51.6,1.064,0,1.0,1.0,2,0.0,1.0,5.0,4.0
1.2,0.4,2.4,41.4,1.076,0.6,2.0,0.8,51.8,1.0,0,1.0,1.0,0,4.0,3.0,7.0,8.0
1.2,2.8,0.6,52.6,1.0,1.0,0.8,1.2,52.0,1.074,0,1.0,1.0,2,0.0,1.0,0.0,3.0
1.4,1.8,1.2,49.6,1.0,0.6,0.4,1.6,39.6,1.008,0,1.0,1.0,2,2.0,4.0,5.0,6.0
2.4,1.2,2.4,56.6,1.0,1.2,0.8,2.0,49.2,1.0,0,1.0,1.0,0,6.0,0.0,3.0,4.0
1.4,2.2,1.0,48.6,1.0,1.8,1.0,2.4,43.6,1.076,0,1.0,1.0,1,1.0,1.0,4.0,3.0
1.0,1.0,1.4,54.8,1.0,1.8,1.4,1.2,58.8,1.0,0,1.0,1.0,1,1.0,1.0,1.0,8.0
0.8,0.6,1.6,53.4,1.064,1.8,1.0,1.6,59.8,1.0,0,1.0,1.0,2,0.0,1.0,3.0,1.0
1.4,0.8,2.0,49.8,1.0,1.2,1.4,0.8,39.4,0.874,0,1.0,1.0,0,2.0,1.0,7.0,5.0
0.4,2.4,0.0,53.8,1.062,1.0,1.2,1.2,39.2,1.0,0,1.0,1.0,1,2.0,2.0,10.0,3.0
1.4,1.4,0.8,39.8,1.0,1.8,0.8,2.0,59.2,1.0,0,1.0,1.0,1,2.0,2.0,6.0,6.0
1.2,1.2,1.4,41.2,1.0,0.6,0.6,1.4,52.2,1.064,0,1.0,1.0,2,0.0,1.0,5.0,2.0
1.2,1.0,1.6,52.6,1.0,1.6,2.0,1.2,54.2,1.0,0,1.0,1.0,0,2.0,1.0,7.0,4.0
1.6,1.4,0.8,56.4,1.0,1.2,2.8,0.6,49.8,1.0,0,1.0,1.0,0,1.0,0.0,4.0,0.0
1.0,2.0,1.4,49.0,1.0,0.8,2.4,0.2,54.2,1.0,0,1.0,1.0,0,1.0,0.0,6.0,9.0
1.4,0.8,2.0,38.0,1.0,3.0,1.0,2.4,56.0,1.0,0,1.0,1.0,0,1.0,0.0,1.0,5.0
1.2,0.8,1.6,52.0,1.134,1.6,1.2,2.0,41.6,1.0,0,1.0,1.0,2,2.0,3.0,8.0,1.0
1.4,1.4,0.8,37.2,1.014,1.4,2.2,1.0,52.6,1.0,0,1.0,1.0,2,1.0,2.0,4.0,4.0
1.8,1.2,1.6,62.4,1.192,1.6,1.0,2.0,51.2,1.0,0,1.0,1.0,0,4.0,0.0,8.0,2.0
0.6,0.6,1.4,50.6,1.044,0.6,1.4,0.8,56.2,1.208,0,1.0,1.0,1,1.0,1.0,7.0,5.0
0.6,2.2,0.2,50.6,1.0,1.6,0.4,2.6,36.4,1.0,0,1.0,1.0,2,0.0,2.0,2.0,9.0
2.4,0.8,1.8,60.4,1.0,1.0,1.8,0.2,43.0,1.014,0,1.0,1.0,0,3.0,1.0,7.0,1.0
0.8,2.8,0.0,50.4,0.9259999999999999,1.2,0.6,2.2,52.2,1.0939999999999999,0,1.0,1.0,1,2.0,2.0,4.0,2.0
1.8,2.0,1.2,52.8,0.9640000000000001,1.0,0.8,1.4,44.2,1.154,0,1.0,1.0,1,1.0,1.0,2.0,5.0
2.2,1.4,2.6,37.2,1.0779999999999998,2.6,1.0,2.2,63.4,1.192,0,1.0,1.0,0,2.0,1.0,2.0,7.0
1.0,1.6,1.4,45.0,1.0,1.2,1.4,1.0,57.2,1.244,0,1.0,1.0,1,1.0,1.0,3.0,11.0
1.8,1.2,1.6,53.2,1.0,0.8,1.6,1.8,48.2,1.0,0,1.0,1.0,2,0.0,1.0,3.0,7.0
0.6,2.4,0.2,50.6,1.0,2.8,1.0,1.8,61.0,1.0,0,1.0,1.0,2,0.0,2.0,4.0,3.0
0.8,1.4,1.0,61.6,1.208,2.4,1.0,2.0,65.2,1.192,0,1.0,1.0,0,2.0,0.0,3.0,1.0
2.2,0.8,1.8,58.8,1.0,1.6,1.2,1.4,64.2,1.192,0,1.0,1.0,0,2.0,1.0,1.0,4.0
1.6,1.0,1.6,52.2,1.0,1.0,1.0,1.0,44.0,1.154,0,1.0,1.0,1,0.0,0.0,6.0,5.0
0.6,2.2,0.2,52.0,1.0,0.6,0.6,1.4,49.2,0.9800000000000001,0,1.0,1.0,0,3.0,1.0,10.0,2.0
1.6,1.6,0.8,64.8,1.192,1.8,1.8,1.4,55.8,0.9640000000000001,0,1.0,1.0,0,2.0,1.0,7.0,4.0
1.6,0.4,2.6,37.6,1.0,1.0,2.0,0.2,43.0,1.014,0,1.0,1.0,0,4.0,1.0,6.0,2.0
2.2,1.4,2.6,33.4,1.0779999999999998,1.2,1.0,1.6,58.0,1.208,0,1.0,1.0,1,1.0,1.0,2.0,5.0
1.2,1.4,1.0,57.0,1.1099999999999999,2.6,0.6,2.4,54.4,1.0,0,1.0,1.0,1,2.0,2.0,1.0,3.0
1.2,2.6,0.2,45.8,0.9259999999999999,1.0,1.2,2.4,47.8,1.0,0,1.0,1.0,0,2.0,1.0,5.0,4.0
1.0,0.8,1.2,39.8,1.0299999999999998,1.2,1.4,1.0,57.6,1.298,0,1.0,1.0,2,0.0,1.0,4.0,6.0
1.6,2.0,0.8,50.4,1.018,1.0,1.8,1.0,45.4,1.0,0,1.0,1.0,2,0.0,2.0,11.0,4.0
1.0,1.0,1.2,55.0,0.9179999999999999,1.4,1.8,0.8,47.0,1.422,0,1.0,1.0,0,4.0,1.0,4.0,8.0
0.8,1.6,1.8,50.2,0.95,1.6,1.4,1.2,62.6,1.17,0,1.0,1.0,1,1.0,1.0,4.0,0.0
1.2,0.8,1.8,51.2,1.0939999999999999,1.0,1.6,0.8,53.0,1.124,0,1.0,1.0,0,1.0,0.0,7.0,2.0
1.2,0.6,1.8,55.4,1.236,2.2,0.6,2.6,39.6,1.3940000000000001,0,1.0,1.0,2,0.0,3.0,1.0,6.0
1.2,2.6,0.2,44.6,0.924,2.2,1.6,2.2,37.0,1.1179999999999999,0,1.0,1.0,0,1.0,0.0,2.0,6.0
0.8,1.0,1.4,47.4,0.9400000000000001,1.8,1.0,2.0,55.2,1.142,0,1.0,1.0,2,0.0,4.0,4.0,3.0
1.4,1.2,1.6,40.0,1.1480000000000001,1.2,0.8,1.8,54.6,1.0619999999999998,0,1.0,1.0,1,1.0,1.0,5.0,7.0
0.6,1.4,0.6,49.2,1.0939999999999999,1.0,2.2,0.2,57.0,1.138,0,1.0,1.0,0,1.0,0.0,11.0,2.0
2.8,0.6,3.0,40.0,1.65,0.6,1.0,0.6,42.0,1.104,0,1.0,1.0,0,2.0,1.0,7.0,1.0
1.2,2.2,0.8,42.0,0.9019999999999999,1.0,1.0,1.6,56.0,1.068,0,1.0,1.0,1,2.0,2.0,3.0,6.0
0.8,1.8,1.4,53.4,0.95,0.6,1.8,0.8,42.4,0.776,0,1.0,1.0,0,1.0,0.0,13.0,7.0
1.0,1.6,0.8,57.0,1.008,1.0,1.8,0.8,46.8,1.4259999999999997,0,1.0,1.0,1,2.0,2.0,8.0,4.0
1.4,1.2,1.6,56.8,1.544,1.4,0.8,1.6,52.0,1.2239999999999998,0,1.0,1.0,0,1.0,0.0,2.0,3.0
2.6,0.8,2.6,56.4,1.374,1.4,1.6,1.6,37.8,1.1560000000000001,0,1.0,1.0,2,0.0,1.0,11.0,2.0
1.4,1.0,1.8,54.6,1.05,1.2,2.2,0.8,46.2,1.0899999999999999,0,1.0,1.0,0,2.0,0.0,7.0,3.0
1.4,2.0,1.0,44.8,1.4199999999999997,0.6,1.8,0.8,43.2,0.656,0,1.0,1.0,0,1.0,0.0,10.0,3.0
2.0,0.8,2.0,56.4,1.578,0.8,1.2,1.2,51.6,1.154,0,1.0,1.0,0,4.0,1.0,5.0,2.0
