home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
D. La Serena,Deportes Limache,2.0,0.0,complete,1725753600,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Santa Cruz,3.0,2.0,complete,1725809400,D. Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Curico Unido,1.0,1.0,complete,1725818400,C. Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Union San Felipe,1.0,1.0,complete,1725829200,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Santiago Morning,1.0,2.0,complete,1725906600,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,San Luis,1.0,2.0,complete,1726254000,C. Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Rangers de Talca,0.0,2.0,complete,1726336800,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Temuco,3.0,1.0,complete,1726345800,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,D. La Serena,1.0,1.0,complete,1726354800,F. Reyes,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Antofagasta,1.0,3.0,complete,1726414200,M. Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Universidad de Concepcion,1.0,0.0,complete,1726423200,M. Vergara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Barnechea,Magallanes,0.0,2.0,complete,1726431300,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Union San Felipe,0.0,1.0,complete,1727289000,F. Reyes,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Magallanes,2.0,2.0,complete,1727474400,H. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Curico Unido,0.0,2.0,complete,1727537400,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Santa Cruz,1.0,1.0,complete,1727546400,J. Cabero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Universidad de Concepcion,1.0,0.0,complete,1727555400,C. Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Barnechea,3.0,2.0,complete,1727623800,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. La Serena,Recoleta,1.0,0.0,complete,1727623800,C. Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,San Marcos de Arica,2.0,0.0,complete,1727632800,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Recoleta,1.0,1.0,complete,1727982000,N. Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Santiago Morning,2.0,2.0,complete,1727985600,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,D. La Serena,0.0,0.0,complete,1728151200,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Limache,0.0,2.0,complete,1728151200,C. Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Rangers de Talca,2.0,1.0,complete,1728160200,M. Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Barnechea,Deportes Temuco,2.0,1.0,complete,1728228600,M. Salvo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,San Luis,1.0,1.0,complete,1728237600,N. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Antofagasta,1.0,0.0,complete,1728327600,R. Carvajal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Santiago Morning,1.0,1.0,complete,1728327600,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Santiago Wanderers,2.0,2.0,complete,1728342000,Q. Orlando,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Barnechea,2.0,2.0,complete,1728685800,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Deportes Santa Cruz,0.0,1.0,complete,1728685800,M. Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Santiago Wanderers,1.0,2.0,complete,1728831600,G. Philippe,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Curico Unido,0.0,1.0,complete,1728842400,F. Gilabert,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Magallanes,0.0,0.0,complete,1728842400,B. Saravia,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,D. La Serena,1.0,1.0,complete,1728842400,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Recoleta,2.0,3.0,complete,1728851400,C. Galaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,San Marcos de Arica,1.0,1.0,complete,1728851400,F. Reyes,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,San Luis,7.0,1.0,complete,1729351800,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Barnechea,Deportes Limache,6.0,0.0,complete,1729351800,R. Alvarado,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Rangers de Talca,2.0,2.0,complete,1729351800,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. La Serena,Deportes Temuco,4.0,2.0,complete,1729360800,M. Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Antofagasta,0.0,2.0,complete,1729438200,C. Sepulveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Universidad de Concepcion,0.0,3.0,complete,1729438200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Union San Felipe,1.0,2.0,complete,1729438200,M. Vergara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Santiago Morning,0.0,1.0,complete,1729438200,J. Cabero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Recoleta,1.0,1.0,complete,1731445200,F. Vejar,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Rangers de Talca,1.0,2.0,complete,1731454200,M. Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Antofagasta,2.0,1.0,complete,1731531600,R. Carvajal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Santiago Morning,2.0,1.0,complete,1731789000,J. Lara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Limache,0.0,4.0,complete,1731857400,F. Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Santa Cruz,2.0,2.0,complete,1731886200,J. Cabero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Rangers de Talca,0.0,1.0,complete,1732654800,C. Garay,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Magallanes,1.0,1.0,complete,1732663800,F. Vejar,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Limache,1.0,1.0,complete,1732998600,F. Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Recoleta,0.0,0.0,complete,1733007600,P. Maza,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Limache,Rangers de Talca,3.0,1.0,complete,1733266800,C. Garay,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Limache,3.0,1.0,upcoming,1733605200,J. Cabero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Universidad de Concepcion,0.0,0.0,complete,1740180600,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Deportes Temuco,2.0,2.0,complete,1740180600,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Recoleta,3.0,0.0,complete,1740258000,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Santiago Morning,2.0,2.0,complete,1740258000,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Antofagasta,0.0,0.0,complete,1740267000,N. Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Union San Felipe,1.0,1.0,complete,1740344400,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Rangers de Talca,0.0,3.0,complete,1740353400,M. Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Curico Unido,1.0,2.0,complete,1740441600,M. Salvo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Deportes Temuco,2.0,1.0,complete,1740776400,D. Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Santa Cruz,3.0,2.0,complete,1740776400,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Magallanes,2.0,1.0,complete,1740785400,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,San Luis,2.0,2.0,complete,1740862800,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Cobreloa,1.0,1.0,complete,1740871800,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Concepción,3.0,1.0,complete,1740949200,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Santiago Wanderers,0.0,1.0,complete,1740949200,M. Salvo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Copiapo,1.0,1.0,complete,1740958200,Q. Orlando,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,San Marcos de Arica,0.0,1.0,complete,1741381200,R. Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Universidad de Concepcion,0.0,2.0,complete,1741390200,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Union San Felipe,2.0,1.0,complete,1741467600,H. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Rangers de Talca,3.0,0.0,complete,1741467600,J. Lara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Recoleta,0.0,1.0,complete,1741532400,F. Gaggero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Curico Unido,0.0,0.0,complete,1741554000,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Santa Cruz,1.0,1.0,complete,1741563000,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Antofagasta,4.0,0.0,complete,1741647600,B. Saravia,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Copiapo,0.0,1.0,complete,1741986000,D. Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,San Luis,1.0,2.0,complete,1741994100,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Cobreloa,1.0,1.0,complete,1742072400,M. Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Santiago Wanderers,1.0,2.0,complete,1742137200,N. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Concepción,2.0,0.0,complete,1742167800,M. Salvo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Temuco,0.0,0.0,complete,1742245200,J. Cabero,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Santiago Morning,1.0,0.0,complete,1742245200,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Magallanes,1.0,1.0,complete,1742254200,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Antofagasta,4.0,2.0,complete,1743196500,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Deportes Santa Cruz,1.0,0.0,complete,1743204600,N. Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Recoleta,0.0,0.0,complete,1743282000,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,San Luis,1.0,0.0,complete,1743366600,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Concepción,2.0,3.0,complete,1743377400,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Rangers de Talca,0.0,1.0,complete,1743453000,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,San Marcos de Arica,1.0,3.0,complete,1743463800,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Santiago Wanderers,3.0,0.0,complete,1743463800,Q. Orlando,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Union San Felipe,2.0,1.0,complete,1744416000,R. Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Antofagasta,1.0,2.0,complete,1744473600,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Curico Unido,0.0,1.0,complete,1744484400,R. Carvajal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Magallanes,2.0,0.0,complete,1744493400,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Deportes Copiapo,2.0,0.0,complete,1744561800,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Temuco,2.0,1.0,complete,1744570800,F. Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Santiago Morning,0.0,2.0,complete,1744581600,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Universidad de Concepcion,1.0,0.0,complete,1744590600,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,San Luis,0.0,1.0,complete,1744993800,C. Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Recoleta,1.0,1.0,complete,1744993800,J. Sepúlveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Santa Cruz,2.0,3.0,complete,1745004600,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,San Marcos de Arica,0.0,1.0,complete,1745080200,Francisco Castro,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Cobreloa,1.0,1.0,complete,1745089200,H. Jona,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Union San Felipe,2.0,2.0,complete,1745166600,G. Philippe,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Rangers de Talca,1.0,1.0,complete,1745175600,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Concepción,1.0,2.0,complete,1745184600,M. Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Copiapo,0.0,1.0,complete,1745683200,R. Alvarado,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Universidad de Concepcion,1.0,0.0,complete,1745683200,M. Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Santiago Wanderers,3.0,3.0,complete,1745694000,G. Philippe,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Curico Unido,0.0,0.0,complete,1745703000,F. Reyes,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,San Marcos de Arica,2.0,3.0,complete,1745771400,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Concepción,0.0,3.0,complete,1745771400,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Magallanes,1.0,0.0,complete,1745780400,M. Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Cobreloa,1.0,1.0,complete,1745789400,F. Gilabert,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Rangers de Talca,0.0,0.0,complete,1746212400,M. Vergara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Union San Felipe,3.0,0.0,complete,1746298800,M. Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Concepción,2.0,1.0,complete,1746307800,N. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Recoleta,2.0,1.0,complete,1746316800,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Antofagasta,1.0,1.0,complete,1746376200,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Deportes Temuco,3.0,0.0,complete,1746385200,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,San Luis,0.0,1.0,complete,1746394200,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Santa Cruz,3.0,0.0,complete,1746471600,B. Saravia,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,San Marcos de Arica,1.0,0.0,complete,1747499400,C. Sepulveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Cobreloa,0.0,1.0,complete,1747499400,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Rangers de Talca,0.0,2.0,complete,1747508400,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Curico Unido,1.0,0.0,complete,1747517400,R. Alvarado,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Santiago Morning,5.0,1.0,complete,1747585800,G. Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Copiapo,1.0,0.0,complete,1747585800,N. Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Santiago Wanderers,2.0,2.0,complete,1747594800,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Magallanes,3.0,0.0,complete,1747603800,N. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Santa Cruz,1.0,1.0,complete,1748037600,C. Droguett,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,San Luis,2.0,1.0,complete,1748046600,N. Gamboa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Concepción,0.0,0.0,complete,1748104200,M. Araos,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Recoleta,3.0,0.0,complete,1748104200,R. Farías,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Temuco,2.0,3.0,complete,1748113200,F. Soriano,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Antofagasta,1.0,0.0,complete,1748190600,V. Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Universidad de Concepcion,1.0,2.0,complete,1748199600,M. Salvo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Santiago Morning,2.0,3.0,complete,1748208600,M. Vergara,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,San Luis,3.0,1.0,complete,1748631600,Francisco Castro,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Copiapo,0.0,1.0,complete,1748649600,C. Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Universidad de Concepcion,1.0,2.0,complete,1748718000,M. Assadi,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Cobreloa,2.0,0.0,complete,1748727000,F. Jiménez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Rangers de Talca,1.0,1.0,complete,1748795400,D. Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Magallanes,0.0,0.0,complete,1748795400,R. Alvarado,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Union San Felipe,1.0,1.0,complete,1748804400,R. Carvajal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Santiago Wanderers,0.0,0.0,complete,1748813400,J. Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,San Marcos de Arica,1.0,2.0,complete,1749313800,Felipe Andrés González Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Recoleta,1.0,1.0,complete,1749409200,Diego Enrique Flores Seguel,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Universidad de Concepcion,0.0,0.0,complete,1749918600,Juan Ignacio Sepúlveda Lillo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Recoleta,1.0,1.0,complete,1749927600,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Cobreloa,5.0,1.0,complete,1749936600,Rodrigo Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Santa Cruz,2.0,1.0,complete,1749945600,Fernando André Vejar Díaz,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Magallanes,5.0,0.0,complete,1750005000,Rodrigo Alejandro Farías Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Union San Felipe,2.0,1.0,complete,1750014000,José Humberto Cabero Rebolledo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Rangers de Talca,1.0,2.0,complete,1750023000,Mathías Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,San Luis,3.0,0.0,complete,1750118400,Jorge Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Concepción,2.0,1.0,complete,1750437000,Rodrigo Alejandro Farías Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Curico Unido,3.0,2.0,complete,1750446000,Matías Quila,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Temuco,2.0,2.0,complete,1750446000,Cristián Marcelo Droguett Valenzuela,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Santiago Wanderers,0.0,0.0,complete,1750523400,Víctor Abarzúa,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,San Marcos de Arica,1.0,2.0,complete,1750532400,Piero Maza Gomez,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Santiago Morning,0.0,0.0,complete,1750550400,Nicolás Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Antofagasta,3.0,0.0,complete,1750609800,Juan Ignacio Sepúlveda Lillo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Deportes Copiapo,1.0,0.0,complete,1750618800,Fabián Esteban Reyes Fuenzalida,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Temuco,2.0,0.0,complete,1751731200,Rodrigo Alejandro Farías Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Antofagasta,0.0,1.0,complete,1751752800,Matías Humberto Assadi Quintana,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Curico Unido,2.0,1.0,complete,1751752800,Mario Jesus Salvo Sepulveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Santiago Morning,0.0,1.0,complete,1751819400,Jorge Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Copiapo,0.0,1.0,complete,1751828400,Rodrigo Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Concepción,0.0,2.0,complete,1751837400,Francisco Javier Soriano Bascur,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,San Marcos de Arica,5.0,3.0,complete,1752336000,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Cobreloa,3.0,0.0,complete,1752336000,José Humberto Cabero Rebolledo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Santa Cruz,2.0,2.0,complete,1752346800,Jorge Oses,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Santiago Wanderers,0.0,3.0,complete,1752361200,Cristián Marcelo Droguett Valenzuela,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,San Luis,1.0,2.0,complete,1752424200,Mario Jesus Salvo Sepulveda,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Morning,Deportes Copiapo,1.0,0.0,complete,1752424200,Juan Ignacio Sepúlveda Lillo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Magallanes,2.0,0.0,complete,1752433200,Nicolás Pozo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Concepción,2.0,1.0,complete,1752442200,Matías Humberto Assadi Quintana,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,San Marcos de Arica,2.0,0.0,complete,1752942600,Rodrigo Carvajal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Recoleta,0.0,0.0,complete,1752951600,Rodrigo Rivera,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Concepción,Antofagasta,0.0,0.0,complete,1752966000,Gustavo Ahumada,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Curico Unido,1.0,1.0,complete,1753029000,Felipe Andrés González Alveal,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Universidad de Concepcion,1.0,2.0,complete,1753038000,Rodrigo Alejandro Farías Molina,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Santiago Morning,2.0,1.0,complete,1753047000,Francisco Javier Soriano Bascur,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Rangers de Talca,1.0,2.0,complete,1753056000,Juan Ignacio Sepúlveda Lillo,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Union San Felipe,1.0,3.0,complete,1753144200,Mathías Riquelme,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Concepción,2.0,3.0,complete,1753470000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
