timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1774827000,San Luis,Deportes Santa Cruz,0.0,0.8341992271361099,0.8164877629884071,1.0297337913267497,52.02656719622155,1.1065521683125807,2.3005367110347774,5.211508951406649,0.8155717761557177,1.5878548256285483,0.44468775344687755,46.84157542579075,0.9920802919708028,2.789902676399026,4.006521739130434,0,1.0,1.0,0,3.0,2.0,6.6,5.4,2.3,3.1
1774904400,Magallanes,Rangers de Talca,0.0,0.8333905802758262,0.6275409836065574,1.406182669789227,52.308774395003894,1.1059255789747595,2.394806141035648,3.5170820668693006,0.6253666954270923,1.7781229028856294,0.6316939890710384,46.2708656888122,0.8778276291822451,2.790480299108426,2.302799552071669,0,1.0,1.0,0,3.0,2.0,6.6,5.4,2.3,3.1
1775865600,Union Espanola,Cobreloa,0.0,1.5549090909090908,1.0334545454545454,1.8043636363636364,52.78218181818181,1.6544000000000012,2.403636363636354,5.5,1.1894214876033058,1.2170247933884297,1.2,47.95859504132231,1.2727272727272725,2.6018181818181807,4.017045454545454,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1775934000,Union San Felipe,Curico Unido,0.0,1.2106611355976147,0.43905626134301273,1.783427534353124,53.15740731138191,1.3888794399792588,2.3005185377236175,4.9328862973760925,1.0047705470572985,2.5306611355976147,0.44569354420534096,45.711164117189526,1.1245610578169558,2.78971221156339,4.576209912536443,0,1.0,1.0,1,0.0,0.0,4.8,4.2,2.3,2.6
1775943000,Deportes Santa Cruz,Magallanes,0.0,1.2105175983436853,1.3818012422360246,1.4062318840579708,51.743074534161494,1.4076293995859213,2.3005175983436836,6.0609142857142855,1.382306763285024,1.2102254428341386,1.9555152979066022,48.25812198067632,1.4265760869565214,2.6011070853462153,5.141333333333334,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
1775952000,Deportes Iquique,D. Puerto Montt,0.0,1.7540687160940325,0.8332730560578661,1.4032549728752262,53.38119349005425,1.8337432188065113,2.403616636528019,5.831764705882353,1.2915913200723326,1.4425858951175408,1.3494575045207957,47.77350813743219,1.3498191681735972,2.734945750452072,4.538235294117648,0,1.0,1.0,1,0.0,0.0,4.8,4.2,2.3,2.6
1776011400,Deportes Copiapo,Recoleta,0.0,1.2173972838232765,1.0077359463641051,1.591163830153,52.31449200618876,1.3945229499742138,2.300859549596009,5.487912087912088,1.3827690506390868,1.5882525124402382,1.3891111327934433,47.69177480729827,1.4458483754512634,2.6956678700361008,6.277754677754679,0,1.0,1.0,2,2.0,4.0,6.0,6.6,2.8,2.6
1776020400,Santiago Wanderers,San Luis,0.0,1.587987987987988,1.9492492492492492,1.028028028028028,51.45810810810811,1.6907407407407409,2.3949949949949936,5.4937106918239,0.8163706563706564,1.7762162162162163,0.6343886743886744,46.56023166023166,0.9927052767052766,2.6954182754182745,3.4478706199460913,0,1.0,1.0,0,3.0,1.0,6.6,4.8,2.3,3.1
1776029400,Deportes Temuco,Antofagasta,0.0,1.2109818027930597,0.6286077020736353,1.4063055438002539,52.87356115107914,1.3891536182818454,2.30058188743123,4.366666666666666,1.0046665370406378,1.3992805755395683,0.8216021777172857,47.408078942251606,1.143359906669259,2.6957126190939134,4.5801801801801805,0,1.0,1.0,1,3.0,3.0,6.6,6.0,2.3,2.6
1776038400,Rangers de Talca,San Marcos de Arica,0.0,0.83103089861098,1.7626192950959085,0.8371728243409242,50.6026174052726,1.1040990267409998,2.4899933856184435,4.362009569377991,1.0048522490174197,1.021058760735601,1.1999611820078606,47.97569023242273,1.1245863457712646,2.601116017274006,3.4483538083538083,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.8,2.6
1776470400,Rangers de Talca,Union Espanola,0.0,1.0200349232607298,2.332984100726036,0.2668504733020862,50.03057623380204,1.2553184449958645,2.5851668045216423,4.787912087912088,0.8372759856630825,1.7562724014336917,0.4810035842293907,46.62150537634409,1.003010752688171,2.9082437275985598,3.7814285714285716,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1776529800,Recoleta,Curico Unido,0.0,1.5886476816709376,1.9509742300439974,1.40555045206208,51.45651017744041,1.6723299327950494,2.3951747812212916,5.498293029871977,1.0051679586563307,2.154999006161797,0.6334525939177102,46.2752534287418,1.124851918107732,2.7900318028224995,4.019298245614035,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
1776538800,Magallanes,Santiago Wanderers,0.0,1.0217261904761905,1.0052579365079366,1.405654761904762,52.02470238095238,1.2566071428571433,2.3950396825396814,4.932183908045976,0.628265306122449,0.8337755102040817,1.011530612244898,47.69173469387755,0.8610612244897958,2.601173469387754,4.02128078817734,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.8,2.6
1776547800,San Marcos de Arica,Cobreloa,0.0,1.2103868574456809,0.4377318494965554,2.1621139856433973,53.158982511923696,1.3886351592233948,2.30062629474394,4.364315162620247,1.0085251491901108,1.0341005967604433,1.200434007595133,47.9616368286445,1.1279330388281792,2.601782531194295,4.037140751658069,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,3.1
1776556800,Deportes Santa Cruz,Union San Felipe,0.0,1.5885132463424279,1.194325820482404,1.5945432977461447,52.59128113879004,1.6911427441676552,2.3006425464610505,6.0666666666666655,0.2513065582104728,2.342470767666497,0.06873411286222676,44.86325368581596,0.5783446873411284,2.884077275038128,2.326857142857143,0,1.0,1.0,2,1.0,3.0,5.4,6.0,2.8,2.6
1776627000,Antofagasta,Deportes Copiapo,0.0,1.9671643224041093,1.0054726129326486,1.9729249675963707,53.442537564207186,1.975133214920071,2.3952666698670235,6.634071776694727,0.647737460881333,1.2183371394739066,0.6577180072739575,47.14410048211114,0.8755882601708533,2.692506132115367,4.044964871194379,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,3.1
1776636000,San Luis,Deportes Iquique,0.0,1.2109625126646404,1.0056737588652482,1.4058156028368793,52.307933130699084,1.4079635258358663,2.3007092198581542,6.063502304147464,0.6397163120567375,1.9567375886524823,0.6815602836879433,46.024468085106385,0.8648936170212757,2.808865248226944,3.454193548387097,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,3.1
1776729600,D. Puerto Montt,Deportes Temuco,0.0,1.6309734513274337,0.8663716814159292,2.0014749262536875,53.14690265486726,1.7300589970501488,2.3874631268436497,5.590476190476191,1.9499508357915438,1.5884955752212389,1.3889872173058013,48.54218289085546,1.8617797443461157,2.6957227138643063,5.723809523809524,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,3.1
1777134600,Deportes Copiapo,San Marcos de Arica,0.0,1.581111468037263,1.1906521040796658,1.5915515579826536,52.5856890459364,1.6672341792483139,2.3920334082878227,5.632102272727273,1.1945880602566488,1.39959084991631,1.1999814022689232,47.69249581551051,1.2763474056165145,2.601255346847684,4.447039473684209,0,1.0,1.0,2,0.0,3.0,4.8,6.0,2.8,2.6
1777134600,Union San Felipe,Magallanes,0.0,1.2105428179502253,0.4389182833627278,1.783578287281991,53.15743680188125,1.3887634724671765,2.3007348618459713,4.361538461538462,1.7621907621907622,1.2102578769245436,2.1460984794318128,48.82789932789933,1.7115258115258112,2.6012870012870004,5.300977130977132,0,1.0,1.0,2,0.0,1.0,4.8,4.8,2.8,2.6
1777161600,Curico Unido,D. Puerto Montt,0.0,0.8335613682092556,1.0057344064386318,1.405814889336016,51.74174044265594,1.0871951710261571,2.395090543259556,4.360779220779221,1.0401408450704226,1.1549295774647887,1.282394366197183,47.827816901408454,1.165211267605633,2.709507042253515,4.174545454545455,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,3.1
