timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1706904000,Cusco,UTC Cajamarca,0.0,1.7777777777777777,1.3333333333333333,2.111111111111111,52.666666666666664,1.8333333333333333,2.4111111111111114,4.5,1.3333333333333333,1.7777777777777777,0.7777777777777778,47.333333333333336,1.4,2.933333333333334,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1706922000,Cesar Vallejo,FBC Melgar,0.0,1.7,1.3,2.0,52.6,1.77,2.4000000000000004,4.5,1.3,1.7,0.8,47.4,1.3699999999999999,2.900000000000001,3.8,0,1.0,1.0,0,3.0,2.0,6.6,5.4,2.3,3.1
1706983200,ADT,Cienciano,0.0,1.8181818181818181,1.3636363636363635,2.090909090909091,52.68181818181818,1.8636363636363635,2.390909090909091,4.5,1.3636363636363635,1.8181818181818181,0.7272727272727273,47.31818181818182,1.4181818181818182,2.918181818181819,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1706992200,Union Comercio,Carlos A. Mannucci,0.0,1.75,1.3333333333333333,2.0,52.625,1.8083333333333333,2.3833333333333337,4.5,1.3333333333333333,1.75,0.75,47.375,1.3916666666666666,2.8916666666666675,3.8,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
1707008400,Universitario,Atletico Grau,0.0,1.7692307692307692,1.3846153846153846,1.9230769230769231,52.57692307692308,1.823076923076923,2.3769230769230774,4.5,1.3846153846153846,1.7692307692307692,0.7692307692307693,47.42307692307692,1.4307692307692306,2.86923076923077,3.8,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,3.1
1707073200,Alianza Atletico,Alianza Lima,0.0,1.7142857142857142,1.2857142857142858,2.0,52.642857142857146,1.7785714285714285,2.3714285714285714,4.5,1.2857142857142858,1.7142857142857142,0.7142857142857143,47.357142857142854,1.357142857142857,2.8857142857142866,3.8,0,1.0,1.0,2,0.0,2.0,4.8,5.4,2.8,2.6
1707080400,Sport Boys,Sporting Cristal,0.0,1.6,1.3333333333333333,1.8666666666666667,52.4,1.6933333333333331,2.4,4.5,1.3333333333333333,1.6,0.8666666666666667,47.6,1.393333333333333,2.8666666666666676,3.8,0,1.0,1.0,2,1.0,3.0,5.4,6.0,2.8,2.6
1707091200,Deportivo Garcilaso,Sport Huancayo,0.0,1.5625,1.4375,1.75,52.1875,1.6624999999999999,2.425,4.5,1.4375,1.5625,1.0,47.8125,1.4749999999999996,2.850000000000001,3.8,0,1.0,1.0,2,0.0,2.0,4.8,5.4,2.8,2.6
1707163200,Comerciantes Unidos,Club Deportivo Los Chankas,0.0,1.4705882352941178,1.4705882352941178,1.6470588235294117,52.0,1.5941176470588234,2.4470588235294115,4.5,1.4705882352941178,1.4705882352941178,1.1176470588235294,48.0,1.4999999999999996,2.83529411764706,3.8,0,1.0,1.0,0,3.0,2.0,6.6,5.4,2.3,3.1
1707508800,UTC Cajamarca,Cesar Vallejo,0.0,1.3703703703703705,1.0,2.1481481481481484,52.55555555555556,1.5074074074074075,2.3925925925925924,4.5,1.3333333333333333,1.7037037037037037,0.7037037037037038,47.44444444444444,1.3814814814814813,2.933333333333334,3.8,0,1.0,1.0,0,4.0,0.0,7.199999999999999,4.2,2.3,3.1
