timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1727650800,U. Catolica,Union Espanola,0.0,2.4460554371002132,0.8598436389481166,2.111727078891258,55.411513859275054,0.9901478322672355,2.4217484008528785,4.5,1.2027007818052593,1.5889125799573562,1.0255863539445629,52.6456289978678,1.0124363894811657,2.667803837953092,3.8,0,1.0,1.0,2,0.0,2.0,2.0,3.0,2.0,3.0
1727730000,Huachipato,Coquimbo Unido,0.0,1.0735502121640736,0.688967468175389,1.7677510608203677,53.342432814710044,1.0534045261669025,2.0785007072135784,4.5,0.688967468175389,1.5878359264497879,0.8554455445544555,43.4004243281471,0.7792234794908062,3.0106082036775104,3.8,0,1.0,1.0,0,3.0,2.0,6.0,2.0,2.0,2.0
1727739000,A. Italiano,O'Higgins,0.0,1.246023926812104,1.032371569317382,1.4258972554539058,45.288951442646024,1.114948627726953,3.620971147079521,4.5,1.2035467980295567,1.4162889983579638,1.370968801313629,48.02364532019705,1.250543842364532,4.04919540229885,3.8,0,1.0,1.0,0,2.0,0.0,2.0,10.0,1.0,3.0
1727996400,Colo Colo,U. Catolica,0.0,1.9320728291316527,0.688655462184874,2.7983193277310923,61.91344537815126,1.2073515406162465,2.5913165266106444,4.5,0.8600840336134454,1.58921568627451,0.8537815126050421,55.57226890756303,1.1990854341736694,1.4669467787114847,3.8,0,1.0,1.0,0,1.0,0.0,3.0,2.0,0.0,2.0
1728151200,Cobresal,Everton de Vina,0.0,2.1095934959349596,1.5486178861788618,1.9460162601626017,47.64910569105691,2.0457723577235774,2.0702439024390245,4.5,1.716376306620209,1.245993031358885,1.5386759581881533,52.475958188153314,1.1733031358885015,2.6662020905923347,3.8,0,1.0,1.0,0,2.0,1.0,9.0,4.0,1.0,3.0
1728169200,Nublense,Deportes Iquique,0.0,0.7232362459546925,0.8551456310679612,1.0802588996763753,47.65177993527508,0.9471508090614886,3.2825889967637543,4.5,1.201812297734628,1.5899029126213593,1.0220064724919093,50.09488673139158,1.079051132686084,3.0084142394822004,3.8,0,1.0,1.0,0,2.0,0.0,2.0,5.0,4.0,2.0
1728172800,Universidad de Chile,Union La Calera,0.0,1.7635426731078905,0.3343639291465378,2.4678260869565216,62.554653784219006,0.9875774557165863,1.8968760064412238,4.5,0.6868184955141476,1.2466528640441683,1.0227743271221532,45.27715665976535,1.1632532781228433,3.5225672877846788,3.8,0,1.0,1.0,0,1.0,0.0,12.0,4.0,0.0,2.0
1728228600,Palestino,Coquimbo Unido,0.0,2.103434065934066,1.2002747252747252,1.945054945054945,49.2440934065934,1.5542362637362641,2.759203296703297,4.5,0.6802564102564103,1.9365384615384615,0.32717948717948714,42.63884615384615,0.7772320512820512,2.487051282051282,3.8,0,1.0,1.0,0,2.0,0.0,3.0,2.0,3.0,5.0
1728237600,O'Higgins,U. Catolica,0.0,1.2466165413533834,1.5423103212576899,1.260287081339713,51.985645933014354,1.1632125768967874,3.102392344497608,4.5,0.852822966507177,1.416842105263158,0.8464433811802232,52.000063795853265,1.3023617224880384,1.7949601275917064,3.8,0,1.0,1.0,2,0.0,2.0,12.0,3.0,4.0,2.0
1728246600,Union Espanola,Huachipato,0.0,1.7625396825396826,1.2,1.7752380952380953,57.35555555555556,1.7619111111111112,2.4165079365079363,4.5,1.0285714285714285,2.102721088435374,0.6795918367346939,46.99047619047619,1.0721700680272108,2.836734693877551,3.8,0,1.0,1.0,0,3.0,1.0,9.0,3.0,0.0,3.0
1728255600,Colo Colo,A. Italiano,0.0,1.7634755134281201,0.5065402843601896,2.8161137440758295,62.73781990521327,1.207091943127962,2.241579778830964,4.5,1.0265402843601896,1.4168088467614535,0.8468878357030016,46.9688467614534,1.5414230647709322,2.660916271721959,3.8,0,1.0,1.0,0,2.0,1.0,5.0,2.0,2.0,1.0
1728342000,Cobreloa,Deportes Copiapo,0.0,1.2437735849056604,0.679748427672956,1.7769811320754716,55.99358490566038,1.1012075471698115,2.0679245283018868,4.5,1.0264150943396226,2.2837735849056604,0.3261635220125786,39.32641509433962,0.8930880503144653,3.179622641509434,3.8,0,1.0,1.0,0,4.0,1.0,6.0,5.0,3.0,2.0
1728774000,Everton de Vina,Union La Calera,0.0,1.245320813771518,0.8529577464788732,1.604507042253521,44.199999999999996,1.1547912363067292,1.721564945226917,4.5,0.6796244131455399,1.0719874804381846,1.0187793427230047,43.14666666666667,1.1634203442879498,3.5256338028169014,3.8,0,1.0,1.0,2,0.0,1.0,7.0,4.0,0.0,3.0
1728831600,Huachipato,Colo Colo,0.0,1.4176947040498442,1.0261682242990653,1.776822429906542,55.29457943925233,1.0506429906542056,1.8933333333333333,4.5,1.707117181883537,0.4050323508267434,2.3768511861969808,56.79856218547807,0.9437153127246585,2.4987778576563624,3.8,0,1.0,1.0,2,1.0,2.0,4.0,2.0,3.0,2.0
1729116000,Union La Calera,Colo Colo,0.0,1.932890365448505,1.542857142857143,1.9455149501661129,46.156810631229234,0.9908172757475083,2.0717607973421925,4.5,1.3714285714285714,0.3900332225913622,2.3940199335548176,56.586046511627906,0.9415215946843853,2.491029900332226,3.8,0,1.0,1.0,2,0.0,1.0,0.0,3.0,3.0,2.0
1729360800,O'Higgins,Nublense,0.0,0.8964197530864197,1.5465432098765433,1.0814814814814815,48.85407407407407,1.1612839506172838,3.280617283950617,4.5,1.0265432098765432,0.7230864197530864,1.8888888888888888,46.29259259259259,1.423220987654321,2.137654320987654,3.8,0,1.0,1.0,2,1.0,3.0,3.0,2.0,4.0,2.0
1729371600,U. Catolica,Universidad de Chile,0.0,2.109431643625192,1.200983102918587,1.6004915514592934,52.83287250384025,0.98607311827957,2.5882027649769586,4.5,1.5476497695852536,1.4160983102918587,1.370015360983103,61.900460829493085,1.1562224270353303,2.657019969278034,3.8,0,1.0,1.0,2,1.0,2.0,3.0,8.0,4.0,4.0
1729447200,Palestino,Colo Colo,0.0,2.2824464831804283,0.5081345565749236,2.466177370030581,48.148134556574924,1.542330275229358,2.2424464831804283,4.5,1.0281345565749236,0.3757798165137614,2.411131498470948,57.39853211009174,0.9394911314984709,2.8309480122324158,3.8,0,1.0,1.0,2,2.0,3.0,3.0,4.0,2.0,2.0
1729456200,Deportes Copiapo,Everton de Vina,0.0,1.2427397260273974,1.7225570776255708,0.9052054794520548,46.40462709284627,1.5387220700152207,2.762130898021309,4.5,1.895890410958904,1.4160730593607307,1.5455707762557078,50.8220395738204,1.2548937595129377,2.8303196347031965,3.8,0,1.0,1.0,2,3.0,5.0,11.0,4.0,2.0,2.0
1729456200,A. Italiano,Huachipato,0.0,1.5903030303030303,0.8581818181818182,1.9442424242424243,43.63090909090909,1.2317818181818183,3.455151515151515,4.5,1.0315151515151515,2.2836363636363637,0.6799999999999999,42.32909090909091,1.031230303030303,2.8296969696969696,3.8,0,1.0,1.0,2,0.0,2.0,3.0,3.0,4.0,5.0
1729456200,Deportes Iquique,Cobreloa,0.0,1.9360482654600302,1.2053092006033181,1.943288084464555,52.2984012066365,1.200442835595777,2.9360482654600304,4.5,0.5119758672699849,2.6293815987933638,0.1610859728506787,45.79493212669683,1.0242340874811462,2.830889894419306,3.8,0,1.0,1.0,0,4.0,1.0,8.0,3.0,2.0,3.0
1729456200,Union La Calera,Union Espanola,0.0,1.764204204204204,1.3784984984984985,1.9441441441441443,42.42402402402402,0.9871051051051052,2.2424024024024027,4.5,1.3784984984984985,1.4175375375375374,1.3736936936936937,55.669309309309305,1.0137717717717718,2.310870870870871,3.8,0,1.0,1.0,2,0.0,2.0,1.0,6.0,3.0,0.0
1729456200,Coquimbo Unido,Cobresal,0.0,1.243288490284006,1.552286995515695,0.7298654708520179,49.00370702541107,1.5988352765321379,2.0693572496263077,4.5,0.512286995515695,1.5899551569506727,0.508101644245142,45.62295964125561,1.1437100149476829,2.482391629297459,3.8,0,1.0,1.0,0,2.0,0.0,5.0,2.0,2.0,4.0
1730581200,Union Espanola,Palestino,0.0,1.5908482142857143,0.854575892857143,1.7725446428571427,60.87979910714286,1.76503125,2.239732142857143,4.5,1.0295758928571428,1.5908482142857143,0.5006696428571429,49.62020089285714,1.4362957589285714,3.3527901785714285,3.8,0,1.0,1.0,2,2.0,3.0,7.0,7.0,2.0,4.0
