timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1716057000,Independ. Rivadavia,Godoy Cruz,0.0,1.6428571428571428,1.2142857142857142,1.7857142857142858,52.642857142857146,1.7357142857142858,2.4785714285714286,4.5,1.2142857142857142,1.6428571428571428,1.1428571428571428,47.357142857142854,1.307142857142857,2.8857142857142866,3.8,0,1.0,1.0,1,0.0,0.0,4.8,4.2,2.3,2.6
1716066000,River Plate,Belgrano Cordoba,0.0,2.022222222222222,0.7555555555555556,2.155555555555556,53.900000000000006,2.035555555555556,2.4111111111111114,4.5,1.1333333333333333,1.5333333333333334,1.1333333333333333,47.4,1.2466666666666664,2.8666666666666676,3.8,0,1.0,1.0,0,3.0,0.0,6.6,4.2,2.3,3.1
1716073200,Defensa Y Justicia,Gimnasia L.P.,0.0,1.625,1.0625,1.8125,52.84375,1.725,2.45625,4.5,1.0625,1.625,1.0625,47.15625,1.1937499999999996,2.881250000000001,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1716075000,Instituto Cordoba,Union Santa Fe,0.0,1.588235294117647,1.0588235294117647,1.7647058823529411,52.794117647058826,1.6941176470588235,2.4470588235294115,4.5,1.0588235294117647,1.588235294117647,1.0588235294117647,47.205882352941174,1.1882352941176468,2.864705882352942,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1716141600,Barracas Central,Sarmiento Junin,0.0,1.5555555555555556,1.0555555555555556,1.7222222222222223,52.75,1.6666666666666667,2.438888888888888,4.5,1.0555555555555556,1.5555555555555556,1.0555555555555556,47.25,1.1833333333333331,2.850000000000001,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1716143400,Platense,Independiente,0.0,1.5263157894736843,1.0526315789473684,1.6842105263157894,52.71052631578947,1.6421052631578947,2.4315789473684206,4.5,1.0526315789473684,1.5263157894736843,1.0526315789473684,47.28947368421053,1.1789473684210525,2.836842105263159,3.8,0,1.0,1.0,1,0.0,0.0,4.8,4.2,2.3,2.6
1716151500,Talleres Cordoba,Atletico Tucuman,0.0,1.45,1.0,1.65,52.675,1.585,2.4249999999999994,4.5,1.0,1.45,1.05,47.325,1.14,2.825000000000001,3.8,0,1.0,1.0,0,2.0,0.0,6.0,4.2,2.3,3.1
1716151500,Banfield,Huracan,0.0,1.4761904761904763,0.9523809523809523,1.7142857142857142,52.785714285714285,1.6047619047619048,2.4190476190476184,4.5,0.9523809523809523,1.4761904761904763,1.0,47.214285714285715,1.1047619047619046,2.838095238095239,3.8,0,1.0,1.0,1,1.0,1.0,5.4,4.8,2.3,2.6
1716159600,Central Cordoba de Santiago,Boca Juniors,0.0,1.4545454545454546,0.9545454545454546,1.6818181818181819,52.75,1.5863636363636366,2.4136363636363627,4.5,0.6363636363636365,1.3030303030303032,0.6666666666666667,47.0,0.8696969696969697,2.918181818181819,3.8,0,1.0,1.0,2,2.0,4.0,6.0,6.6,2.8,2.6
1716242400,Estudiantes L.P.,Deportivo Riestra,0.0,1.4782608695652173,1.0869565217391304,1.608695652173913,52.58695652173913,1.6043478260869568,2.4304347826086947,4.5,1.0869565217391304,1.4782608695652173,1.0869565217391304,47.41304347826087,1.208695652173913,2.817391304347827,3.8,0,1.0,1.0,0,2.0,0.0,6.0,4.2,2.3,3.1
